epoch,step,batch_loss,running_avg_loss
5,80,13.140067100524902,11.278333487334075
5,100,12.265156745910645,11.404427042101869
5,120,11.008108139038086,11.297156353627354
5,140,13.841937065124512,11.15939691218924
5,160,9.619181632995605,11.066949346791143
5,180,7.496124267578125,11.01791566511544
5,200,10.356868743896484,10.985932063107466
5,220,10.106793403625488,11.011154267582958
5,240,8.109491348266602,11.059141841666827
6,0,9.559370994567871,9.559370994567871
6,20,6.571793556213379,10.916500954400925
6,40,9.928207397460938,10.872931166393
6,60,10.954954147338867,10.80104031328295
6,80,14.432050704956055,10.852958055190099
6,100,9.75788402557373,10.68418024554111
6,120,11.118976593017578,10.748745346857497
6,140,8.37368106842041,10.819797519250965
6,160,13.28293228149414,10.921486342175406
6,180,10.54539680480957,10.958581128831726
6,200,7.110547065734863,11.021820488260753
6,220,9.659346580505371,11.05271231534794
6,240,8.18678092956543,11.035460863865262
7,0,11.722249984741211,11.722249984741211
7,20,16.716197967529297,11.523099717639742
7,40,14.02287769317627,11.388131746431677
7,60,11.969017028808594,11.135060537056845
7,80,15.408929824829102,11.06121470015726
7,100,12.97046184539795,11.086895225071672
7,120,8.225339889526367,11.053526972936204
7,140,6.7516021728515625,11.000630196104659
7,160,10.351598739624023,10.910416194370814
7,180,14.958770751953125,10.99519120527236
7,200,8.627128601074219,11.055367512489433
7,220,11.092805862426758,11.091784412504861
7,240,8.40517520904541,11.060685078632781
8,0,18.81597900390625,18.81597900390625
8,20,8.663702011108398,11.593648524511428
8,40,11.389137268066406,11.230565873588004
8,60,16.241607666015625,11.166378873293517
8,80,13.632064819335938,11.246894930615838
8,100,11.89792251586914,11.190784227730024
8,120,9.59402084350586,11.070483223465848
8,140,13.575616836547852,11.028567243129649
8,160,8.997932434082031,11.061835682910422
8,180,11.744264602661133,11.00698081959677
8,200,10.77752685546875,10.975816344740378
8,220,9.401195526123047,11.061322246741385
8,240,15.272140502929688,11.02208684193148
9,0,8.728063583374023,8.728063583374023
9,20,8.908960342407227,10.502206189291817
9,40,7.477944850921631,10.72556521252888
9,60,13.690718650817871,10.932474026914504
9,80,7.854084491729736,10.849787753305318
9,100,10.625045776367188,10.878304377640829
9,120,12.529716491699219,10.766775560773109
9,140,12.19351577758789,10.826148557324782
9,160,10.236452102661133,10.920399040909288
9,180,8.883813858032227,10.897853598410254
9,200,10.962394714355469,10.968339037539353
9,220,11.641778945922852,10.950719932625196
9,240,12.814496994018555,10.992384594011108
10,0,9.223318099975586,9.223318099975586
10,20,10.893611907958984,11.292569115048362
10,40,12.362573623657227,11.13164647032575
10,60,11.891244888305664,11.34775197701376
10,80,9.775208473205566,10.909193651175793
10,100,6.190179824829102,10.891827975169267
10,120,12.741759300231934,11.086412780541034
10,140,12.315253257751465,11.121061254054942
10,160,12.092391967773438,11.076089968592484
10,180,8.575553894042969,11.001186268105691
10,200,14.42193603515625,11.04498415562644
10,220,7.3453450202941895,11.018714960883646
10,240,7.221120834350586,11.004627862906554
11,0,9.79438591003418,9.79438591003418
11,20,12.565603256225586,10.253160522097634
11,40,10.595602035522461,10.805327461987007
11,60,8.805337905883789,11.111179664486745
11,80,10.959857940673828,11.159244902339982
11,100,8.093805313110352,10.936380263602379
11,120,11.205317497253418,11.112004536242525
11,140,13.469730377197266,11.05043857993809
11,160,7.585812091827393,10.93803778642453
11,180,13.984659194946289,10.907978426685649
11,200,17.418367385864258,10.951947729385907
11,220,12.163256645202637,10.95521823744968
11,240,15.539501190185547,10.998538385288349
12,0,10.807966232299805,10.807966232299805
12,20,12.029399871826172,10.273557640257335
12,40,9.468124389648438,10.901987529382474
12,60,11.617511749267578,10.85427523441002
12,80,16.914737701416016,10.616067927560689
12,100,12.29845142364502,10.703569327250566
12,120,12.644737243652344,10.918452633313896
12,140,13.384540557861328,11.022827686147487
12,160,14.3602876663208,11.02408578825293
12,180,8.4898681640625,11.120236936853736
12,200,8.821924209594727,11.127609921925103
12,220,12.412322998046875,11.12175896156967
12,240,13.206433296203613,11.0166239857179
13,0,10.929949760437012,10.929949760437012
13,20,10.4013671875,11.427001067570277
13,40,9.527273178100586,11.370025181188815
13,60,11.455883979797363,11.250650484053814
13,80,11.132787704467773,10.971562621034222
13,100,10.747377395629883,10.917355169164072
13,120,5.384613513946533,10.884690257143383
13,140,7.895218849182129,10.947850612883872
13,160,13.038095474243164,10.995642975990817
13,180,13.345820426940918,11.02067986377695
13,200,11.197490692138672,11.059212860183337
13,220,7.319027900695801,10.985858828773326
13,240,13.63015365600586,11.002672549599929
14,0,13.936158180236816,13.936158180236816
14,20,7.818539619445801,10.75273577372233
14,40,12.251121520996094,11.129278915684397
14,60,10.502904891967773,11.046925232058666
14,80,10.058938980102539,10.982531853664069
14,100,7.305900573730469,10.932885830945308
14,120,12.384354591369629,11.043134421356454
14,140,9.599117279052734,10.959278377235359
14,160,14.49814224243164,10.862189088548933
14,180,15.56650161743164,10.858506724320723
14,200,12.825611114501953,10.891747797306497
14,220,14.93145751953125,10.850271326384393
14,240,8.285079002380371,10.932440783472972
15,0,7.732019901275635,7.732019901275635
15,20,12.126173973083496,10.791794277372814
15,40,9.910497665405273,10.382096616233268
15,60,12.162858963012695,10.442055530235416
15,80,17.042470932006836,10.662494359193024
15,100,11.023577690124512,10.746882939102626
15,120,10.87771224975586,10.896765023223624
15,140,10.147693634033203,10.890609998229548
15,160,14.794839859008789,10.809769041049554
15,180,6.866649150848389,10.77658055236985
15,200,5.698530673980713,10.787361591016476
15,220,11.64461612701416,10.802550885472362
15,240,15.29975700378418,10.827191699095287
16,0,15.282646179199219,15.282646179199219
16,20,9.028703689575195,10.694982188088554
16,40,17.492584228515625,10.96237903688012
16,60,10.625324249267578,11.000156707450992
16,80,10.358242988586426,10.806497420793699
16,100,8.478300094604492,10.760390125878967
16,120,10.880722999572754,10.74675970629227
16,140,8.362987518310547,10.733452769881445
16,160,11.622055053710938,10.711385783201418
16,180,8.840332984924316,10.704396835348224
16,200,10.33665657043457,10.706059446382286
16,220,8.430265426635742,10.686449913957
16,240,11.798253059387207,10.79018286550688
17,0,6.612192153930664,6.612192153930664
17,20,9.896944046020508,10.472072419666109
17,40,12.901144981384277,10.965988077768465
17,60,8.112228393554688,10.758862800285465
17,80,8.535701751708984,10.681306844876136
17,100,10.614486694335938,10.644802508967938
17,120,10.504539489746094,10.731940025140432
17,140,10.690031051635742,10.67658386839197
17,160,9.09278678894043,10.693295866806315
17,180,13.88133430480957,10.640563746183616
17,200,13.152975082397461,10.65104966139912
17,220,7.887558460235596,10.693290699661048
17,240,10.725667953491211,10.68748271514766
18,0,10.578805923461914,10.578805923461914
18,20,11.287884712219238,10.944163118089948
18,40,8.812774658203125,10.441957427234184
18,60,15.551616668701172,10.36170431043281
18,80,11.044586181640625,10.487682695742008
18,100,13.115530014038086,10.612765534089343
18,120,8.236878395080566,10.559596585833336
18,140,14.245479583740234,10.573543707529703
18,160,9.10702896118164,10.537806469461191
18,180,10.970218658447266,10.524535442584128
18,200,10.21841812133789,10.601946436943699
18,220,6.704000473022461,10.650737615732046
18,240,9.39093017578125,10.631629943847656
19,0,10.949663162231445,10.949663162231445
19,20,12.336054801940918,10.586975211188907
19,40,7.531482219696045,11.094855482985334
19,60,11.896939277648926,11.007039765842626
19,80,11.999629974365234,10.81798827206647
19,100,10.649169921875,10.747618425010455
19,120,9.06747817993164,10.780634990408402
19,140,11.405986785888672,10.875747964737263
19,160,10.778629302978516,10.721391135861415
19,180,9.702341079711914,10.709038457817794
19,200,8.61264705657959,10.578147933257753
19,220,10.03628921508789,10.600146852467395
19,240,9.439451217651367,10.605680633877324
20,0,11.717060089111328,11.717060089111328
20,20,11.54351806640625,10.549170721144904
20,40,8.571508407592773,10.570197861369063
20,60,8.855241775512695,10.253393814211986
20,80,8.772570610046387,10.484052610986026
20,100,9.485873222351074,10.49583906702476
20,120,12.231490135192871,10.416359144794054
20,140,11.193965911865234,10.47160894312757
20,160,12.590085983276367,10.547961048457934
20,180,14.121702194213867,10.559882954339296
20,200,9.497331619262695,10.580755475741714
20,220,6.9514851570129395,10.533959401678715
20,240,12.118059158325195,10.536819424371997
21,0,13.447931289672852,13.447931289672852
21,20,8.442953109741211,10.798103604997907
21,40,11.091714859008789,10.364309950572688
21,60,5.451414108276367,10.179530722195985
21,80,12.951967239379883,10.483461715556958
21,100,9.1287841796875,10.482818542140546
21,120,10.954277992248535,10.341642166957381
21,140,9.91144847869873,10.27170045663279
21,160,9.2645263671875,10.384965135444025
21,180,11.56302261352539,10.347141516142788
21,200,13.334396362304688,10.43718676306122
21,220,11.189456939697266,10.434059757992154
21,240,13.959985733032227,10.509858305523505
22,0,9.704446792602539,9.704446792602539
22,20,13.762142181396484,10.80222615741548
22,40,8.540252685546875,11.042799786823553
22,60,9.94663143157959,10.83481439215238
22,80,9.070523262023926,10.978931456436346
22,100,11.907085418701172,10.839886429286238
22,120,9.726595878601074,10.761978634132827
22,140,10.786544799804688,10.682629128719897
22,160,10.541421890258789,10.639601420171513
22,180,11.188572883605957,10.636395462310116
22,200,11.239326477050781,10.588491826508175
22,220,7.8679704666137695,10.462381022008836
22,240,11.193474769592285,10.459073001418371
23,0,8.51312255859375,8.51312255859375
23,20,12.922080993652344,10.953716823032924
23,40,11.04990005493164,10.645001562630258
23,60,10.032820701599121,10.486982681712167
23,80,11.404996871948242,10.500329476815683
23,100,12.485740661621094,10.543922400710606
23,120,10.561552047729492,10.40440969230715
23,140,11.188468933105469,10.425099440500246
23,160,14.39972972869873,10.471709440953983
23,180,10.023059844970703,10.588078609487628
23,200,9.063606262207031,10.567952559362004
23,220,12.175619125366211,10.571897981393391
23,240,9.822530746459961,10.447581750228691
24,0,8.623390197753906,8.623390197753906
24,20,12.54431438446045,10.217535109747024
24,40,9.67297649383545,10.388640496788955
24,60,9.219120979309082,10.476629405725198
24,80,13.996015548706055,10.390403517970332
24,100,9.916681289672852,10.518513183782597
24,120,8.639177322387695,10.445003962713825
24,140,12.015539169311523,10.403782178324166
24,160,11.891656875610352,10.39728650099002
24,180,9.532793998718262,10.387255797728649
24,200,11.2442045211792,10.493401031589034
24,220,11.681278228759766,10.463010654190548
24,240,11.932220458984375,10.418043097025132
25,0,8.843414306640625,8.843414306640625
25,20,13.284594535827637,9.807229359944662
25,40,10.939807891845703,10.263553526343369
25,60,11.95561408996582,10.322636651211097
25,80,11.46540355682373,10.436474040702537
25,100,13.949640274047852,10.449935407921819
25,120,5.151188850402832,10.234331355607214
25,140,8.115283966064453,10.186303399133344
25,160,10.785400390625,10.282501884128736
25,180,8.502613067626953,10.22941878882561
25,200,12.665653228759766,10.279967889263855
25,220,12.061182975769043,10.333178694971007
25,240,11.043363571166992,10.366972804564163
